sportsbook,sport,league_info,game_date,game_time,game_participants,market,bet_selection_name,price,time_retrieved,suspended,line
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +2.5,−151,2024-10-21T01:58:44.75211Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-21,00:22:44,NY Jets @ PIT Steelers,Spread Alternate,PIT Steelers -2.5,+220,2024-10-21T01:58:44.87911Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -2.5,+190,2024-10-21T01:58:45.01213Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -2.5,+124,2024-10-21T01:58:45.17111Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +3,−297,2024-10-21T01:58:45.30511Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +3,−181,2024-10-21T01:58:45.46811Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -3,+234,2024-10-21T01:58:45.64119Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -3,+147,2024-10-21T01:58:45.85812Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +3.5,−327,2024-10-21T01:58:45.98711Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +3.5,−203,2024-10-21T01:58:46.11813Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -3.5,+255,2024-10-21T01:58:46.26613Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -3.5,+164,2024-10-21T01:58:46.50912Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +4,−365,2024-10-21T01:58:46.66711Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +4,−221,2024-10-21T01:58:46.84019Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -4,+281,2024-10-21T01:58:46.98812Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -4,+178,2024-10-21T01:58:47.14613Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +4.5,−378,2024-10-21T01:58:47.28911Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +4.5,−231,2024-10-21T01:58:47.42111Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -4.5,+290,2024-10-21T01:58:47.55614Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -4.5,+186,2024-10-21T01:58:47.72713Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,BAL Ravens +5,−418,2024-10-21T01:58:47.84977Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,LA Chargers +5,−249,2024-10-21T01:58:48.01677Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,00:15:00,BAL Ravens @ TB Buccaneers,Spread Alternate,TB Buccaneers -5,+316,2024-10-21T01:58:48.18578Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-22,01:00:00,LA Chargers @ ARI Cardinals,Spread Alternate,ARI Cardinals -5,+199,2024-10-21T01:58:48.32983Z,False,ALTERNATE
DraftKings,Football,NFL,2024-10-21,00:22:44,NY Jets @ PIT Steelers,Spread Alternate,NY Jets +5.5,−620,2024-10-21T01:58:48.45677Z,False,ALTERNATE
